app,func,end_timestamp,duration,arrival_time,trace_id,arrival_time_norm,func_id,arrival_time_hr
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,518446.8791460991,1.684,45.195146099082194,36,45.195146099082194,efficientnet,0.012554207249745054
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,518547.6248760224,2.222,145.40287602238823,36,145.40287602238823,efficientnet,0.04038968778399673
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,518622.211671114,2.256,219.95567111403216,36,219.95567111403216,efficientnet,0.061098797531675596
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,518659.2586801052,1.953,257.30568010522984,36,257.30568010522984,efficientnet,0.07147380002923051
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,519582.1695930958,2.972,1179.1975930957706,36,1179.1975930957706,efficientnet,0.3275548869710474
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,521066.4655470848,26.648,2639.817547084822,36,2639.817547084822,efficientnet,0.733282651968006
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,521081.66487693787,35.926,2645.7388769378886,36,2645.7388769378886,efficientnet,0.7349274658160801
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,521106.4310660362,35.13,2671.3010660362197,36,2671.3010660362197,efficientnet,0.7420280738989499
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,521158.26423096657,3.03,2755.23423096654,36,2755.23423096654,efficientnet,0.76534284193515
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,653cdbc309bc359f3289d3b4df21c4a8e478d22946b35cbfdab05377dcacd3e0,521167.7411839962,3.366,2764.3751839962206,36,2764.3751839962206,efficientnet,0.7678819955545058
